specs_compound_name,chembl_id,pref_name,synonyms,max_phase,first_approval,therapeutic_flag,withdrawn_flag,canonical_smiles,standard_inchi_key,full_mwt,alogp,hba,hbd,aromatic_rings,num_ro5_violations,indication_class,drug_schembl,drug_cid,n_moa_rows,moa_actions,moa_text,moa_target_chembl_ids,n_assay_rows,n_unique_assays,n_unique_targets_assayed,best_pchembl,median_pchembl,has_drug_info,has_moa,has_assay,n_unique_targets,target_chembl_ids,target_descriptions,target_uniprot_ids,n_unique_pathways,pathways,kegg_ids,ec_numbers,has_target_info,has_pathway_info
oxfenicine,CHEMBL1232077,OXFENICINE,"4-HYDROXYPHENYLGLYCINE, (S)-",2.0,,0.0,0.0,N[C@H](C(=O)O)c1ccc(O)cc1,LJCWONGJFPCTTL-ZETCQYMHSA-N,167.16,0.48,3.0,3.0,1.0,0.0,,122315.0,36143,1.0,,,,1.0,0.0,0.0,,,True,True,True,,,,,,,,,False,False
oxibendazole,CHEMBL1087630,OXIBENDAZOLE,ANTHELCIDE EQ,2.0,,0.0,0.0,CCCOc1ccc2[nH]c(NC(=O)OC)nc2c1,RAOCRURYZCVHMG-UHFFFAOYSA-N,249.27,2.53,4.0,2.0,2.0,0.0,,168101.0,4622,1.0,,,,1.0,0.0,0.0,,,True,True,True,,,,,,,,,False,False
oxiconazole,CHEMBL1262,OXICONAZOLE,OXICONAZOL,4.0,1988.0,1.0,0.0,Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,QRJJEGAJXVEBNE-HKOYGPOVSA-N,429.13,6.12,4.0,0.0,3.0,1.0,,30416587.0,5353853,1.0,,,,55.0,38.0,30.0,7.4,5.57,True,True,True,30.0,CHEMBL1833; CHEMBL1835; CHEMBL1867; CHEMBL1871; CHEMBL1916; CHEMBL1942; CHEMBL2056; CHEMBL2069; CHEMBL208; CHEMBL216; CHEMBL220; CHEMBL221; CHEMBL222; CHEMBL224; CHEMBL228; CHEMBL229; CHEMBL2327; CHEMBL233; CHEMBL234; CHEMBL236; CHEMBL238; CHEMBL240; CHEMBL245; CHEMBL246; CHEMBL256; CHEMBL273; CHEMBL289; CHEMBL3397; CHEMBL340; CHEMBL3622,Acetylcholinesterase; Adenosine receptor A3; Alpha-2A adrenergic receptor; Alpha-2B adrenergic receptor; Alpha-2C adrenergic receptor; Beta-3 adrenergic receptor; Sodium-dependent noradrenaline transporter; Cytochrome P450 2C19; Cytochrome P450 2C9; Cytochrome P450 2D6; Cytochrome P450 3A4; D(1A) dopamine receptor; D(3) dopamine receptor; Sodium-dependent dopamine transporter; Muscarinic acetylcholine receptor M1; Muscarinic acetylcholine receptor M3; Delta-type opioid receptor; 5-hydroxytryptamine receptor 1A; 5-hydroxytryptamine receptor 2A; 5-hydroxytryptamine receptor 2B; Sodium-dependent serotonin transporter; Substance-K receptor; Thromboxane-A synthase; Voltage-gated inwardly rectifying potassium channel KCNH2; Mu-type opioid receptor; Thromboxane A2 receptor; Androgen receptor; Progesterone receptor; Prostaglandin G/H synthase 1; Alpha-1A adrenergic receptor,P22303; P0DMS8; P08913; P18089; P18825; P13945; P23975; P33261; P11712; P10635; P08684; P21728; P35462; Q01959; P11229; P20309; P41143; P19327; P28223; P41595; P31645; P21452; P24557; Q12809; P35372; P21731; P10275; P06401; P23219; P35348,4.0,map00564  Glycerophospholipid metabolism; map00071  Fatty acid degradation;map00140  Steroid hormone biosynthesis;map00232  Caffeine metabolism;map00380  Tryptophan metabolism;map00590  Arachidonic acid metabolism;map00591  Linoleic acid metabolism;map00627  Aminobenzoate degradation;map00830  Retinol metabolism;map00980  Metabolism of xenobiotics by cytochrome P450;map00982  Drug metabolism - cytochrome P450;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites;map01120  Microbial metabolism in diverse environments;map00902  Monoterpenoid biosynthesis;map00903  Limonene degradation; map00071  Fatty acid degradation;map00140  Steroid hormone biosynthesis;map00232  Caffeine metabolism;map00380  Tryptophan metabolism;map00590  Arachidonic acid metabolism;map00591  Linoleic acid metabolism;map00627  Aminobenzoate degradation;map00830  Retinol metabolism;map00980  Metabolism of xenobiotics by cytochrome P450;map00982  Drug metabolism - cytochrome P450;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites;map01120  Microbial metabolism in diverse environments; map00590  Arachidonic acid metabolism;map01100  Metabolic pathways,path:map00564; path:map00071;path:map00140;path:map00232;path:map00380;path:map00590;path:map00591;path:map00627;path:map00830;path:map00980;path:map00982;path:map01100;path:map01110;path:map01120;path:map00902;path:map00903; path:map00071;path:map00140;path:map00232;path:map00380;path:map00590;path:map00591;path:map00627;path:map00830;path:map00980;path:map00982;path:map01100;path:map01110;path:map01120; path:map00590;path:map01100,3.1.1.7; 1.14.14.1; 1.14.14.51; 1.14.14.52; 1.14.14.53; 1.14.14.75; 1.14.14.1; 1.14.14.51; 1.14.14.52; 1.14.14.53; 1.14.14.-; 1.14.14.1; 1.14.14.55; 1.14.14.56; 1.14.14.73; 4.2.1.152; 5.3.99.5; 1.14.99.1,True,True
oxidopamine,CHEMBL337702,OXIDOPAMINE,OXIDOPAMINA,2.0,,0.0,0.0,NCCc1cc(O)c(O)cc1O,DIVDFFZHCJEHGG-UHFFFAOYSA-N,169.18,0.3,4.0,4.0,1.0,0.0,,29367988.0,4624,1.0,,,,4.0,4.0,4.0,7.92,6.7,True,True,True,4.0,CHEMBL2284; CHEMBL2362978; CHEMBL304; CHEMBL338,Norepinephrine transporter; Sodium-dependent dopamine transporter; Glyceraldehyde-3-phosphate dehydrogenase; DNA repair protein RAD52 homolog,Q9WTR4; P23977; P04406; P43351,1.0,map00010  Glycolysis / Gluconeogenesis;map00710  Carbon fixation by Calvin cycle;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites;map01120  Microbial metabolism in diverse environments,path:map00010;path:map00710;path:map01100;path:map01110;path:map01120,1.2.1.12; 2.6.99.-,True,True
oxiperomide,CHEMBL2059304,OXIPEROMIDE,NSC-313681,2.0,,0.0,0.0,O=c1[nH]c2ccccc2n1C1CCN(CCOc2ccccc2)CC1,NVDBBGBUTKLRSN-UHFFFAOYSA-N,337.42,3.05,4.0,1.0,3.0,0.0,,123291.0,68634,1.0,,,,3.0,3.0,3.0,8.26,6.4,True,True,True,3.0,CHEMBL216; CHEMBL217; CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2; D(2) dopamine receptor; Muscarinic acetylcholine receptor M1,Q12809; P14416; P11229,0.0,,,,True,False
oxiracetam,CHEMBL36633,OXIRACETAM,CGP 21690E,3.0,,0.0,0.0,NC(=O)CN1CC(O)CC1=O,IHLAQQPQKRMGSS-UHFFFAOYSA-N,158.16,-1.94,3.0,2.0,0.0,0.0,,526050.0,4626,1.0,,,,1.0,0.0,0.0,,,True,True,True,,,,,,,,,False,False
oxolinic-acid,CHEMBL416755,OXOLINIC ACID,ACIDE OXOLINIQUE,2.0,,0.0,0.0,CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,KYGZCKSPAKDVKC-UHFFFAOYSA-N,261.23,1.45,5.0,1.0,2.0,0.0,,24445.0,4628,1.0,,,,2.0,1.0,1.0,5.6,5.449999999999999,True,True,True,1.0,CHEMBL3356,Cytochrome P450 1A2,P05177,1.0,map00071  Fatty acid degradation;map00140  Steroid hormone biosynthesis;map00232  Caffeine metabolism;map00380  Tryptophan metabolism;map00590  Arachidonic acid metabolism;map00591  Linoleic acid metabolism;map00627  Aminobenzoate degradation;map00830  Retinol metabolism;map00980  Metabolism of xenobiotics by cytochrome P450;map00982  Drug metabolism - cytochrome P450;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites;map01120  Microbial metabolism in diverse environments,path:map00071;path:map00140;path:map00232;path:map00380;path:map00590;path:map00591;path:map00627;path:map00830;path:map00980;path:map00982;path:map01100;path:map01110;path:map01120,1.14.14.1; 4.2.1.152,True,True
oxonic-acid,CHEMBL181932,OTERACIL,5-AZAOROTIC ACID,3.0,,0.0,0.0,O=C(O)c1nc(=O)[nH]c(=O)[nH]1,RYYCJUAHISIHTL-UHFFFAOYSA-N,157.08,-1.84,4.0,3.0,1.0,0.0,,464773.0,4604,1.0,,,,1.0,0.0,0.0,,,True,True,True,,,,,,,,,False,False
oxotremorine-M,CHEMBL44674,,,,,0.0,0.0,C[N+](C)(C)CC#CCN1CCCC1=O,CANZROMYQDHYHR-UHFFFAOYSA-N,195.29,0.32,1.0,0.0,0.0,0.0,,4542695.0,4629,1.0,,,,1.0,1.0,1.0,5.4,5.4,True,True,True,1.0,CHEMBL289,Cytochrome P450 2D6,P10635,0.0,,,1.14.14.-,True,False
oxotremorine-sesquifumarate,CHEMBL7634,OXOTREMORINE,,,,0.0,0.0,O=C1CCCN1CC#CCN1CCCC1,RSDOPYMFZBJHRL-UHFFFAOYSA-N,206.29,0.71,2.0,0.0,0.0,0.0,,2128.0,4630,1.0,,,,51.0,51.0,14.0,9.3,6.8,True,True,True,14.0,CHEMBL1821; CHEMBL2035; CHEMBL211; CHEMBL216; CHEMBL245; CHEMBL276; CHEMBL289; CHEMBL309; CHEMBL3197; CHEMBL3198; CHEMBL3397; CHEMBL3622; CHEMBL3733; CHEMBL5498,Muscarinic acetylcholine receptor M1; Muscarinic acetylcholine receptor M3; Muscarinic acetylcholine receptor M2; Muscarinic acetylcholine receptor M4; Muscarinic acetylcholine receptor M5; Acetylcholinesterase; Cytochrome P450 2D6; Cytochrome P450 2C19; Cytochrome P450 2C9,P08482; Q8VH26; P11229; P08172; P08173; P12657; P20309; P08912; P10980; Q9ERZ4; P21836; P10635; P33261; P11712,2.0,map00564  Glycerophospholipid metabolism; map00071  Fatty acid degradation;map00140  Steroid hormone biosynthesis;map00232  Caffeine metabolism;map00380  Tryptophan metabolism;map00590  Arachidonic acid metabolism;map00591  Linoleic acid metabolism;map00627  Aminobenzoate degradation;map00830  Retinol metabolism;map00980  Metabolism of xenobiotics by cytochrome P450;map00982  Drug metabolism - cytochrome P450;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites;map01120  Microbial metabolism in diverse environments;map00902  Monoterpenoid biosynthesis;map00903  Limonene degradation,path:map00564; path:map00071;path:map00140;path:map00232;path:map00380;path:map00590;path:map00591;path:map00627;path:map00830;path:map00980;path:map00982;path:map01100;path:map01110;path:map01120;path:map00902;path:map00903,3.1.1.7; 1.14.14.-; 1.14.14.1; 1.14.14.51; 1.14.14.52; 1.14.14.53; 1.14.14.75; 1.14.14.1; 1.14.14.51; 1.14.14.52; 1.14.14.53,True,True
oxprenolol,CHEMBL546,OXPRENOLOL,OXPRENOLOL,4.0,1983.0,1.0,0.0,C=CCOc1ccccc1OCC(O)CNC(C)C,CEMAWMOMDPGJMB-UHFFFAOYSA-N,265.35,1.99,4.0,2.0,1.0,0.0,,16310.0,4631,1.0,,,,8.0,8.0,7.0,8.33,5.835,True,True,True,7.0,CHEMBL210; CHEMBL213; CHEMBL214; CHEMBL229; CHEMBL273; CHEMBL289; CHEMBL3356,5-hydroxytryptamine receptor 1A; Cytochrome P450 1A2; Cytochrome P450 2D6; Beta-1 adrenergic receptor; Beta-2 adrenergic receptor; Alpha-1A adrenergic receptor,P19327; P05177; P10635; P08588; P07550; P35348; P08908,1.0,map00071  Fatty acid degradation;map00140  Steroid hormone biosynthesis;map00232  Caffeine metabolism;map00380  Tryptophan metabolism;map00590  Arachidonic acid metabolism;map00591  Linoleic acid metabolism;map00627  Aminobenzoate degradation;map00830  Retinol metabolism;map00980  Metabolism of xenobiotics by cytochrome P450;map00982  Drug metabolism - cytochrome P450;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites;map01120  Microbial metabolism in diverse environments,path:map00071;path:map00140;path:map00232;path:map00380;path:map00590;path:map00591;path:map00627;path:map00830;path:map00980;path:map00982;path:map01100;path:map01110;path:map01120,1.14.14.1; 4.2.1.152; 1.14.14.-,True,True
oxybenzone,CHEMBL1625,OXYBENZONE,ADVASTAB 45,4.0,1992.0,0.0,0.0,COc1ccc(C(=O)c2ccccc2)c(O)c1,DXGLGDHPHMLXJC-UHFFFAOYSA-N,228.25,2.63,3.0,1.0,2.0,0.0,,15551.0,4632,1.0,,Sunscreen,,3.0,3.0,3.0,6.4,5.8,True,True,True,3.0,CHEMBL3356; CHEMBL3622; CHEMBL5582,Hormone-sensitive lipase; Cytochrome P450 2C19; Cytochrome P450 1A2,P15304; P33261; P05177,3.0,map00561  Glycerolipid metabolism;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites; map00071  Fatty acid degradation;map00140  Steroid hormone biosynthesis;map00232  Caffeine metabolism;map00380  Tryptophan metabolism;map00590  Arachidonic acid metabolism;map00591  Linoleic acid metabolism;map00627  Aminobenzoate degradation;map00830  Retinol metabolism;map00980  Metabolism of xenobiotics by cytochrome P450;map00982  Drug metabolism - cytochrome P450;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites;map01120  Microbial metabolism in diverse environments;map00902  Monoterpenoid biosynthesis;map00903  Limonene degradation; map00071  Fatty acid degradation;map00140  Steroid hormone biosynthesis;map00232  Caffeine metabolism;map00380  Tryptophan metabolism;map00590  Arachidonic acid metabolism;map00591  Linoleic acid metabolism;map00627  Aminobenzoate degradation;map00830  Retinol metabolism;map00980  Metabolism of xenobiotics by cytochrome P450;map00982  Drug metabolism - cytochrome P450;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites;map01120  Microbial metabolism in diverse environments,path:map00561;path:map01100;path:map01110; path:map00071;path:map00140;path:map00232;path:map00380;path:map00590;path:map00591;path:map00627;path:map00830;path:map00980;path:map00982;path:map01100;path:map01110;path:map01120;path:map00902;path:map00903; path:map00071;path:map00140;path:map00232;path:map00380;path:map00590;path:map00591;path:map00627;path:map00830;path:map00980;path:map00982;path:map01100;path:map01110;path:map01120,3.1.1.23; 3.1.1.79; 1.14.14.1; 1.14.14.51; 1.14.14.52; 1.14.14.53; 1.14.14.75; 1.14.14.1; 4.2.1.152,True,True
oxybuprocaine,CHEMBL1200,BENOXINATE,CONJUCAIN,4.0,1982.0,1.0,0.0,CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N,CMHHMUWAYWTMGS-UHFFFAOYSA-N,308.42,2.95,5.0,1.0,1.0,0.0,,25087.0,4633,1.0,,,,6.0,6.0,6.0,6.4,5.225,True,True,True,6.0,CHEMBL222; CHEMBL238; CHEMBL264; CHEMBL289; CHEMBL3356; CHEMBL4042,Cytochrome P450 2D6; Cytochrome P450 1A2; Sodium-dependent dopamine transporter; Sodium-dependent noradrenaline transporter; Prostaglandin G/H synthase 1; Histamine H3 receptor,P10635; P05177; Q01959; P23975; Q63921; Q9Y5N1,2.0,map00071  Fatty acid degradation;map00140  Steroid hormone biosynthesis;map00232  Caffeine metabolism;map00380  Tryptophan metabolism;map00590  Arachidonic acid metabolism;map00591  Linoleic acid metabolism;map00627  Aminobenzoate degradation;map00830  Retinol metabolism;map00980  Metabolism of xenobiotics by cytochrome P450;map00982  Drug metabolism - cytochrome P450;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites;map01120  Microbial metabolism in diverse environments; map00590  Arachidonic acid metabolism;map01100  Metabolic pathways,path:map00071;path:map00140;path:map00232;path:map00380;path:map00590;path:map00591;path:map00627;path:map00830;path:map00980;path:map00982;path:map01100;path:map01110;path:map01120; path:map00590;path:map01100,1.14.14.-; 1.14.14.1; 4.2.1.152; 1.14.99.1,True,True
oxybutynin,CHEMBL1231,OXYBUTYNIN,CONTIMIN 2.5,4.0,1975.0,1.0,0.0,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,XIQVNETUBQGFHX-UHFFFAOYSA-N,357.49,3.34,4.0,1.0,1.0,0.0,,2992.0,4634,2.0,ANTAGONIST,Muscarinic acetylcholine receptor M3 antagonist; Muscarinic acetylcholine receptor M2 antagonist,CHEMBL245; CHEMBL211,43.0,33.0,15.0,9.56,8.02,True,True,True,15.0,CHEMBL1821; CHEMBL1833; CHEMBL2035; CHEMBL211; CHEMBL216; CHEMBL222; CHEMBL234; CHEMBL238; CHEMBL245; CHEMBL276; CHEMBL287; CHEMBL309; CHEMBL320; CHEMBL3622; CHEMBL5498,Muscarinic acetylcholine receptor M3; Muscarinic acetylcholine receptor M2; Muscarinic acetylcholine receptor M1; Sodium-dependent noradrenaline transporter; Cytochrome P450 2C19; D(3) dopamine receptor; Sodium-dependent dopamine transporter; Muscarinic acetylcholine receptor M4; Muscarinic acetylcholine receptor M5; 5-hydroxytryptamine receptor 2B; Sigma non-opioid intracellular receptor 1,P20309; P08172; P08483; P10980; P08482; Q8VH26; P11229; P23975; P33261; P35462; Q01959; P08173; P08912; P41595; Q99720,1.0,map00071  Fatty acid degradation;map00140  Steroid hormone biosynthesis;map00232  Caffeine metabolism;map00380  Tryptophan metabolism;map00590  Arachidonic acid metabolism;map00591  Linoleic acid metabolism;map00627  Aminobenzoate degradation;map00830  Retinol metabolism;map00980  Metabolism of xenobiotics by cytochrome P450;map00982  Drug metabolism - cytochrome P450;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites;map01120  Microbial metabolism in diverse environments;map00902  Monoterpenoid biosynthesis;map00903  Limonene degradation,path:map00071;path:map00140;path:map00232;path:map00380;path:map00590;path:map00591;path:map00627;path:map00830;path:map00980;path:map00982;path:map01100;path:map01110;path:map01120;path:map00902;path:map00903,1.14.14.1; 1.14.14.51; 1.14.14.52; 1.14.14.53; 1.14.14.75,True,True
oxyclozanide,CHEMBL2105450,OXYCLOZANIDE,DIPLIN,2.0,,0.0,0.0,O=C(Nc1cc(Cl)cc(Cl)c1O)c1c(O)c(Cl)cc(Cl)c1Cl,JYWIYHUXVMAGLG-UHFFFAOYSA-N,401.46,5.62,3.0,3.0,2.0,1.0,,166224.0,16779,1.0,,,,1.0,0.0,0.0,,,True,True,True,,,,,,,,,False,False
oxyfedrine,CHEMBL1651913,OXYFEDRINE,OXIFEDRINA,2.0,,0.0,0.0,COc1cccc(C(=O)CCN[C@@H](C)[C@H](O)c2ccccc2)c1,GDYUVHBMFVMBAF-LIRRHRJNSA-N,313.4,2.98,4.0,2.0,2.0,0.0,,152553.0,5489013,1.0,,,,9.0,9.0,9.0,8.02,5.57,True,True,True,9.0,CHEMBL1867; CHEMBL214; CHEMBL222; CHEMBL228; CHEMBL229; CHEMBL233; CHEMBL234; CHEMBL238; CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2; Sodium-dependent dopamine transporter; Sodium-dependent noradrenaline transporter; Sodium-dependent serotonin transporter; Alpha-2A adrenergic receptor; Mu-type opioid receptor; 5-hydroxytryptamine receptor 1A; D(3) dopamine receptor; Alpha-1A adrenergic receptor,Q12809; Q01959; P23975; P31645; P08913; P35372; P08908; P35462; P35348,0.0,,,,True,False
oxymatrine,CHEMBL458337,OXYMATRINE,OXYMATRINE,-1.0,,0.0,0.0,O=C1CCC[C@@H]2[C@H]3CCC[N+]4([O-])CCC[C@@H](CN12)[C@@H]34,XVPBINOPNYFXID-LHDUFFHYSA-N,264.37,1.88,2.0,0.0,0.0,0.0,,13394285.0,114850,1.0,,,,1.0,0.0,0.0,,,True,True,True,,,,,,,,,False,False
oxymetazoline,CHEMBL762,OXYMETAZOLINE,AFRIN,4.0,1986.0,1.0,0.0,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,WYWIFABBXFUGLM-UHFFFAOYSA-N,260.38,2.85,3.0,2.0,1.0,0.0,,24301.0,4636,1.0,,,,68.0,50.0,27.0,9.54,6.695,True,True,True,27.0,CHEMBL1821; CHEMBL1833; CHEMBL1867; CHEMBL1898; CHEMBL1916; CHEMBL1942; CHEMBL1983; CHEMBL2035; CHEMBL214; CHEMBL223; CHEMBL224; CHEMBL225; CHEMBL229; CHEMBL230; CHEMBL232; CHEMBL2350; CHEMBL273; CHEMBL289; CHEMBL3122; CHEMBL315; CHEMBL319; CHEMBL326; CHEMBL3371; CHEMBL3459; CHEMBL3923; CHEMBL4744; CHEMBL4892,Alpha-1A adrenergic receptor; Alpha-1B adrenergic receptor; Alpha-1D adrenergic receptor; Alpha-2A adrenergic receptor; 5-hydroxytryptamine receptor 1B; 5-hydroxytryptamine receptor 1D; Alpha-2B adrenergic receptor; Alpha-2C adrenergic receptor; Nischarin; Cytochrome P450 2D6; Muscarinic acetylcholine receptor M4; Muscarinic acetylcholine receptor M5; 5-hydroxytryptamine receptor 1A; 5-hydroxytryptamine receptor 2A; 5-hydroxytryptamine receptor 2B; 5-hydroxytryptamine receptor 2C; 5-hydroxytryptamine receptor 6; Prostaglandin G/H synthase 2,P43140; P18130; P18841; P23944; P35348; P15823; P18871; Q28838; P28222; P28221; P35368; P25100; P08913; P18089; P18825; Q9Y2I1; P10635; P08173; P08912; P19327; P28564; P28223; P41595; P28335; P50406; P35354; P08908,1.0,map00590  Arachidonic acid metabolism;map01100  Metabolic pathways,path:map00590;path:map01100,1.14.14.-; 1.14.99.1,True,True
oxyphenbutazone,CHEMBL1228,OXYPHENBUTAZONE ANHYDROUS,CALIFORNIT,4.0,1960.0,1.0,1.0,CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,HFHZKZSRXITVMK-UHFFFAOYSA-N,324.38,3.49,3.0,1.0,2.0,0.0,,25857.0,4641,1.0,,,,2.0,2.0,2.0,9.52,7.3149999999999995,True,True,True,2.0,CHEMBL221; CHEMBL4523354,Nicotinate phosphoribosyltransferase; Prostaglandin G/H synthase 1,Q6XQN6; P23219,2.0,map00760  Nicotinate and nicotinamide metabolism;map01100  Metabolic pathways; map00590  Arachidonic acid metabolism;map01100  Metabolic pathways,path:map00760;path:map01100; path:map00590;path:map01100,6.3.4.21; 1.14.99.1,True,True
oxyphencyclimine,CHEMBL1495,OXYPHENCYCLIMINE,OXIFENCICLIMINA,4.0,1982.0,1.0,0.0,CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1,DUDKAZCAISNGQN-UHFFFAOYSA-N,344.46,2.73,5.0,1.0,1.0,0.0,,250184.0,4642,1.0,,,,5.0,5.0,4.0,7.72,7.16,True,True,True,4.0,CHEMBL211; CHEMBL216; CHEMBL231; CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2; Muscarinic acetylcholine receptor M1; Muscarinic acetylcholine receptor M2; Histamine H1 receptor,Q12809; P11229; P08172; P35367,0.0,,,,True,False
oxyphenonium,CHEMBL1201286,OXYPHENONIUM,OXYPHENONIUM,4.0,1982.0,1.0,0.0,CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,GFRUPHOKLBPHTQ-UHFFFAOYSA-N,348.51,3.48,3.0,1.0,1.0,0.0,,250614.0,5749,1.0,,,,2.0,2.0,2.0,8.52,8.52,True,True,True,2.0,CHEMBL211; CHEMBL216,Muscarinic acetylcholine receptor M2; Muscarinic acetylcholine receptor M1,P08172; P11229,0.0,,,,True,False
oxypurinol,CHEMBL859,OXYPURINOL,NSC-76239,2.0,,1.0,0.0,Oc1nc(O)c2cn[nH]c2n1,HXNFUBHNUDHIGC-UHFFFAOYSA-N,152.11,-0.24,5.0,3.0,2.0,0.0,,2017937.0,135398752,1.0,INHIBITOR,Xanthine dehydrogenase inhibitor,CHEMBL1929,2.0,2.0,1.0,7.46,6.73,True,True,True,1.0,CHEMBL1929,Xanthine dehydrogenase/oxidase,P47989,1.0,map00230  Purine metabolism;map01100  Metabolic pathways;map01120  Microbial metabolism in diverse environments;map00232  Caffeine metabolism;map00983  Drug metabolism - other enzymes;map01110  Biosynthesis of secondary metabolites,path:map00230;path:map01100;path:map01120;path:map00232;path:map00983;path:map01110,1.17.1.4; 1.17.3.2,True,True
oxyquinoline,CHEMBL310555,OXYQUINOLINE,8-HYDROXYQUINOLINE,-1.0,,0.0,0.0,Oc1cccc2cccnc12,MCJGNVYPOGVAJF-UHFFFAOYSA-N,145.16,1.94,2.0,1.0,2.0,0.0,,29365411.0,1923,1.0,,,,8.0,8.0,5.0,6.8,5.595000000000001,True,True,True,5.0,CHEMBL2023; CHEMBL216; CHEMBL3750; CHEMBL3922; CHEMBL5192,Methionine aminopeptidase 2; Bacterial leucyl aminopeptidase; Botulinum neurotoxin type A; Catechol O-methyltransferase; Muscarinic acetylcholine receptor M1,P50579; Q01693; P0DPI0; P21964; P11229,1.0,map00140  Steroid hormone biosynthesis;map00350  Tyrosine metabolism;map00965  Betalain biosynthesis;map01100  Metabolic pathways,path:map00140;path:map00350;path:map00965;path:map01100,3.4.11.18; 3.4.11.10; 3.4.24.69; 2.1.1.6,True,True
oxytetracycline,CHEMBL1401333,,,,,,,,,,,,,,,,13782651.0,54675779,,,,,1.0,0.0,0.0,,,False,False,True,,,,,,,,,False,False
oxytocin,CHEMBL395429,OXYTOCIN,ALPHA-HYPOPHAMINE,4.0,1980.0,1.0,0.0,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O,XNOPRXBHLZRZKH-DSZYJQQASA-N,1007.21,,,,,,,27648974.0,439302,1.0,AGONIST,Oxytocin receptor agonist,CHEMBL2049,59.0,59.0,7.0,11.0,8.17,True,True,True,7.0,CHEMBL1790; CHEMBL1889; CHEMBL1921; CHEMBL2049; CHEMBL3243907; CHEMBL3766; CHEMBL3996,Oxytocin receptor; Vasopressin V2 receptor; Vasopressin V1a receptor; Vasopressin V1b receptor,P30559; P70536; Q00788; P37288; P30518; P47901; P97926,0.0,,,,True,False
ozagrel,CHEMBL11662,OZAGREL,KCT-0809,4.0,1988.0,0.0,0.0,O=C(O)/C=C/c1ccc(Cn2ccnc2)cc1,SHZKQBHERIJWAO-AATRIKPKSA-N,228.25,2.03,3.0,1.0,2.0,0.0,,4210.0,5282440,1.0,INHIBITOR,Thromboxane-A synthase inhibitor,CHEMBL1835,11.0,11.0,2.0,7.62,6.7,True,True,True,2.0,CHEMBL1835; CHEMBL4028,Thromboxane-A synthase,P24557; P49430,1.0,map00590  Arachidonic acid metabolism;map01100  Metabolic pathways,path:map00590;path:map01100,4.2.1.152; 5.3.99.5,True,True
ozanimod,CHEMBL3707247,OZANIMOD,OZANIMOD,4.0,2020.0,1.0,0.0,CC(C)Oc1ccc(-c2nc(-c3cccc4c3CC[C@@H]4NCCO)no2)cc1C#N,XRVDGNKRPOAQTN-FQEVSTJZSA-N,404.47,3.63,7.0,2.0,3.0,0.0,,2195490.0,52938427,1.0,MODULATOR,Sphingosine 1-phosphate receptor 5 modulator,CHEMBL2274,12.0,12.0,6.0,9.8,8.42,True,True,True,6.0,CHEMBL2274; CHEMBL2955; CHEMBL3230; CHEMBL3259470; CHEMBL3892; CHEMBL4333,Sphingosine 1-phosphate receptor 5; Sphingosine 1-phosphate receptor 1; Sphingosine 1-phosphate receptor 2; Sphingosine 1-phosphate receptor 3; Sphingosine 1-phosphate receptor 4; G-protein coupled receptor 183,Q9H228; P21453; O95136; Q99500; O95977; P32249,0.0,,,,True,False
ozolinone,CHEMBL3989840,OZOLINONE,GOEDECKE 3282,2.0,,0.0,0.0,CN1C(=O)C(N2CCCCC2)S/C1=C\C(=O)O,NQFBZYYUAFJYNS-FPLPWBNLSA-N,256.33,0.93,4.0,1.0,0.0,0.0,,29401059.0,6436036,1.0,,,,1.0,0.0,0.0,,,True,True,True,,,,,,,,,False,False
